filename,true_label,true_class,cluster,predicted_label,predicted_class,correct
Te-gl_0080.jpg,0,glioma,4,0,glioma,True
Te-gl_0081.jpg,0,glioma,4,0,glioma,True
Te-gl_0082.jpg,0,glioma,4,0,glioma,True
Te-gl_0083.jpg,0,glioma,4,0,glioma,True
Te-gl_0084.jpg,0,glioma,4,0,glioma,True
Te-gl_0085.jpg,0,glioma,4,0,glioma,True
Te-gl_0086.jpg,0,glioma,4,0,glioma,True
Te-gl_0087.jpg,0,glioma,4,0,glioma,True
Te-gl_0088.jpg,0,glioma,4,0,glioma,True
Te-gl_0089.jpg,0,glioma,4,0,glioma,True
Te-gl_0090.jpg,0,glioma,4,0,glioma,True
Te-gl_0091.jpg,0,glioma,4,0,glioma,True
Te-gl_0092.jpg,0,glioma,4,0,glioma,True
Te-gl_0093.jpg,0,glioma,4,0,glioma,True
Te-gl_0094.jpg,0,glioma,4,0,glioma,True
Te-gl_0095.jpg,0,glioma,4,0,glioma,True
Te-gl_0096.jpg,0,glioma,4,0,glioma,True
Te-gl_0097.jpg,0,glioma,4,0,glioma,True
Te-gl_0098.jpg,0,glioma,4,0,glioma,True
Te-gl_0099.jpg,0,glioma,4,0,glioma,True
Te-gl_0100.jpg,0,glioma,4,0,glioma,True
Te-gl_0101.jpg,0,glioma,4,0,glioma,True
Te-gl_0102.jpg,0,glioma,4,0,glioma,True
Te-gl_0103.jpg,0,glioma,0,2,pituitary,False
Te-gl_0104.jpg,0,glioma,4,0,glioma,True
Te-gl_0105.jpg,0,glioma,4,0,glioma,True
Te-gl_0106.jpg,0,glioma,4,0,glioma,True
Te-gl_0107.jpg,0,glioma,4,0,glioma,True
Te-gl_0108.jpg,0,glioma,4,0,glioma,True
Te-gl_0109.jpg,0,glioma,4,0,glioma,True
Te-gl_0110.jpg,0,glioma,4,0,glioma,True
Te-gl_0111.jpg,0,glioma,4,0,glioma,True
Te-gl_0112.jpg,0,glioma,4,0,glioma,True
Te-gl_0113.jpg,0,glioma,4,0,glioma,True
Te-gl_0114.jpg,0,glioma,4,0,glioma,True
Te-gl_0115.jpg,0,glioma,4,0,glioma,True
Te-gl_0116.jpg,0,glioma,4,0,glioma,True
Te-gl_0117.jpg,0,glioma,4,0,glioma,True
Te-gl_0118.jpg,0,glioma,4,0,glioma,True
Te-gl_0119.jpg,0,glioma,4,0,glioma,True
Te-gl_0120.jpg,0,glioma,4,0,glioma,True
Te-gl_0121.jpg,0,glioma,4,0,glioma,True
Te-gl_0122.jpg,0,glioma,4,0,glioma,True
Te-gl_0123.jpg,0,glioma,0,2,pituitary,False
Te-gl_0124.jpg,0,glioma,0,2,pituitary,False
Te-gl_0125.jpg,0,glioma,4,0,glioma,True
Te-gl_0126.jpg,0,glioma,4,0,glioma,True
Te-gl_0127.jpg,0,glioma,4,0,glioma,True
Te-gl_0128.jpg,0,glioma,0,2,pituitary,False
Te-gl_0129.jpg,0,glioma,4,0,glioma,True
Te-gl_0130.jpg,0,glioma,4,0,glioma,True
Te-gl_0131.jpg,0,glioma,4,0,glioma,True
Te-gl_0132.jpg,0,glioma,4,0,glioma,True
Te-gl_0133.jpg,0,glioma,4,0,glioma,True
Te-gl_0134.jpg,0,glioma,4,0,glioma,True
Te-gl_0135.jpg,0,glioma,4,0,glioma,True
Te-gl_0136.jpg,0,glioma,3,1,meningioma,False
Te-gl_0137.jpg,0,glioma,4,0,glioma,True
Te-gl_0138.jpg,0,glioma,4,0,glioma,True
Te-gl_0139.jpg,0,glioma,4,0,glioma,True
Te-gl_0140.jpg,0,glioma,4,0,glioma,True
Te-gl_0141.jpg,0,glioma,0,2,pituitary,False
Te-gl_0142.jpg,0,glioma,4,0,glioma,True
Te-gl_0143.jpg,0,glioma,0,2,pituitary,False
Te-gl_0144.jpg,0,glioma,4,0,glioma,True
Te-gl_0145.jpg,0,glioma,0,2,pituitary,False
Te-gl_0146.jpg,0,glioma,4,0,glioma,True
Te-gl_0147.jpg,0,glioma,0,2,pituitary,False
Te-gl_0148.jpg,0,glioma,4,0,glioma,True
Te-gl_0149.jpg,0,glioma,4,0,glioma,True
Te-gl_0150.jpg,0,glioma,2,2,pituitary,False
Te-gl_0151.jpg,0,glioma,4,0,glioma,True
Te-gl_0152.jpg,0,glioma,4,0,glioma,True
Te-gl_0153.jpg,0,glioma,4,0,glioma,True
Te-gl_0154.jpg,0,glioma,4,0,glioma,True
Te-gl_0155.jpg,0,glioma,4,0,glioma,True
Te-gl_0156.jpg,0,glioma,4,0,glioma,True
Te-gl_0157.jpg,0,glioma,4,0,glioma,True
Te-gl_0158.jpg,0,glioma,4,0,glioma,True
Te-gl_0159.jpg,0,glioma,4,0,glioma,True
Te-gl_0160.jpg,0,glioma,4,0,glioma,True
Te-gl_0161.jpg,0,glioma,0,2,pituitary,False
Te-gl_0162.jpg,0,glioma,4,0,glioma,True
Te-gl_0163.jpg,0,glioma,4,0,glioma,True
Te-gl_0164.jpg,0,glioma,2,2,pituitary,False
Te-gl_0165.jpg,0,glioma,2,2,pituitary,False
Te-gl_0166.jpg,0,glioma,0,2,pituitary,False
Te-gl_0167.jpg,0,glioma,2,2,pituitary,False
Te-gl_0168.jpg,0,glioma,0,2,pituitary,False
Te-gl_0169.jpg,0,glioma,0,2,pituitary,False
Te-gl_0170.jpg,0,glioma,2,2,pituitary,False
Te-gl_0171.jpg,0,glioma,0,2,pituitary,False
Te-gl_0172.jpg,0,glioma,4,0,glioma,True
Te-gl_0173.jpg,0,glioma,4,0,glioma,True
Te-gl_0174.jpg,0,glioma,4,0,glioma,True
Te-gl_0175.jpg,0,glioma,0,2,pituitary,False
Te-gl_0176.jpg,0,glioma,0,2,pituitary,False
Te-gl_0177.jpg,0,glioma,0,2,pituitary,False
Te-gl_0178.jpg,0,glioma,4,0,glioma,True
Te-gl_0179.jpg,0,glioma,2,2,pituitary,False
Te-gl_0180.jpg,0,glioma,4,0,glioma,True
Te-gl_0181.jpg,0,glioma,4,0,glioma,True
Te-gl_0182.jpg,0,glioma,4,0,glioma,True
Te-gl_0183.jpg,0,glioma,0,2,pituitary,False
Te-gl_0184.jpg,0,glioma,2,2,pituitary,False
Te-gl_0185.jpg,0,glioma,2,2,pituitary,False
Te-gl_0186.jpg,0,glioma,2,2,pituitary,False
Te-gl_0187.jpg,0,glioma,2,2,pituitary,False
Te-gl_0188.jpg,0,glioma,0,2,pituitary,False
Te-gl_0189.jpg,0,glioma,0,2,pituitary,False
Te-gl_0190.jpg,0,glioma,2,2,pituitary,False
Te-gl_0191.jpg,0,glioma,0,2,pituitary,False
Te-gl_0192.jpg,0,glioma,0,2,pituitary,False
Te-gl_0193.jpg,0,glioma,2,2,pituitary,False
Te-gl_0194.jpg,0,glioma,0,2,pituitary,False
Te-gl_0195.jpg,0,glioma,4,0,glioma,True
Te-gl_0196.jpg,0,glioma,4,0,glioma,True
Te-gl_0197.jpg,0,glioma,4,0,glioma,True
Te-gl_0198.jpg,0,glioma,0,2,pituitary,False
Te-gl_0199.jpg,0,glioma,0,2,pituitary,False
Te-gl_0200.jpg,0,glioma,0,2,pituitary,False
Te-gl_0201.jpg,0,glioma,0,2,pituitary,False
Te-gl_0202.jpg,0,glioma,0,2,pituitary,False
Te-gl_0203.jpg,0,glioma,4,0,glioma,True
Te-gl_0204.jpg,0,glioma,0,2,pituitary,False
Te-gl_0205.jpg,0,glioma,0,2,pituitary,False
Te-gl_0206.jpg,0,glioma,0,2,pituitary,False
Te-gl_0207.jpg,0,glioma,0,2,pituitary,False
Te-gl_0208.jpg,0,glioma,0,2,pituitary,False
Te-gl_0209.jpg,0,glioma,2,2,pituitary,False
Te-gl_0210.jpg,0,glioma,0,2,pituitary,False
Te-gl_0211.jpg,0,glioma,0,2,pituitary,False
Te-gl_0212.jpg,0,glioma,0,2,pituitary,False
Te-gl_0213.jpg,0,glioma,0,2,pituitary,False
Te-gl_0214.jpg,0,glioma,0,2,pituitary,False
Te-gl_0215.jpg,0,glioma,0,2,pituitary,False
Te-gl_0216.jpg,0,glioma,2,2,pituitary,False
Te-gl_0217.jpg,0,glioma,2,2,pituitary,False
Te-gl_0218.jpg,0,glioma,0,2,pituitary,False
Te-gl_0219.jpg,0,glioma,2,2,pituitary,False
Te-gl_0220.jpg,0,glioma,0,2,pituitary,False
Te-gl_0221.jpg,0,glioma,2,2,pituitary,False
Te-gl_0222.jpg,0,glioma,2,2,pituitary,False
Te-gl_0223.jpg,0,glioma,4,0,glioma,True
Te-gl_0224.jpg,0,glioma,0,2,pituitary,False
Te-gl_0225.jpg,0,glioma,0,2,pituitary,False
Te-gl_0226.jpg,0,glioma,2,2,pituitary,False
Te-gl_0227.jpg,0,glioma,0,2,pituitary,False
Te-gl_0228.jpg,0,glioma,0,2,pituitary,False
Te-gl_0229.jpg,0,glioma,4,0,glioma,True
Te-gl_0230.jpg,0,glioma,4,0,glioma,True
Te-gl_0231.jpg,0,glioma,4,0,glioma,True
Te-gl_0232.jpg,0,glioma,4,0,glioma,True
Te-gl_0233.jpg,0,glioma,4,0,glioma,True
Te-gl_0234.jpg,0,glioma,4,0,glioma,True
Te-gl_0235.jpg,0,glioma,4,0,glioma,True
Te-gl_0236.jpg,0,glioma,4,0,glioma,True
Te-gl_0237.jpg,0,glioma,0,2,pituitary,False
Te-gl_0238.jpg,0,glioma,4,0,glioma,True
Te-gl_0239.jpg,0,glioma,0,2,pituitary,False
Te-gl_0240.jpg,0,glioma,4,0,glioma,True
Te-gl_0241.jpg,0,glioma,0,2,pituitary,False
Te-gl_0242.jpg,0,glioma,0,2,pituitary,False
Te-gl_0243.jpg,0,glioma,4,0,glioma,True
Te-gl_0244.jpg,0,glioma,4,0,glioma,True
Te-gl_0245.jpg,0,glioma,4,0,glioma,True
Te-gl_0246.jpg,0,glioma,4,0,glioma,True
Te-gl_0247.jpg,0,glioma,0,2,pituitary,False
Te-gl_0248.jpg,0,glioma,0,2,pituitary,False
Te-gl_0249.jpg,0,glioma,0,2,pituitary,False
Te-gl_0250.jpg,0,glioma,0,2,pituitary,False
Te-gl_0251.jpg,0,glioma,4,0,glioma,True
Te-gl_0252.jpg,0,glioma,4,0,glioma,True
Te-gl_0253.jpg,0,glioma,4,0,glioma,True
Te-gl_0254.jpg,0,glioma,4,0,glioma,True
Te-gl_0255.jpg,0,glioma,4,0,glioma,True
Te-gl_0256.jpg,0,glioma,0,2,pituitary,False
Te-gl_0257.jpg,0,glioma,0,2,pituitary,False
Te-gl_0258.jpg,0,glioma,0,2,pituitary,False
Te-gl_0259.jpg,0,glioma,0,2,pituitary,False
Te-gl_0260.jpg,0,glioma,0,2,pituitary,False
Te-gl_0261.jpg,0,glioma,0,2,pituitary,False
Te-gl_0262.jpg,0,glioma,4,0,glioma,True
Te-gl_0263.jpg,0,glioma,0,2,pituitary,False
Te-gl_0264.jpg,0,glioma,0,2,pituitary,False
Te-gl_0265.jpg,0,glioma,2,2,pituitary,False
Te-gl_0266.jpg,0,glioma,0,2,pituitary,False
Te-gl_0267.jpg,0,glioma,0,2,pituitary,False
Te-gl_0268.jpg,0,glioma,2,2,pituitary,False
Te-gl_0269.jpg,0,glioma,0,2,pituitary,False
Te-gl_0270.jpg,0,glioma,0,2,pituitary,False
Te-gl_0271.jpg,0,glioma,0,2,pituitary,False
Te-gl_0272.jpg,0,glioma,2,2,pituitary,False
Te-gl_0273.jpg,0,glioma,2,2,pituitary,False
Te-gl_0274.jpg,0,glioma,0,2,pituitary,False
Te-gl_0275.jpg,0,glioma,4,0,glioma,True
Te-gl_0276.jpg,0,glioma,4,0,glioma,True
Te-gl_0277.jpg,0,glioma,4,0,glioma,True
Te-gl_0278.jpg,0,glioma,0,2,pituitary,False
Te-gl_0279.jpg,0,glioma,0,2,pituitary,False
Te-gl_0280.jpg,0,glioma,2,2,pituitary,False
Te-gl_0281.jpg,0,glioma,2,2,pituitary,False
Te-gl_0282.jpg,0,glioma,0,2,pituitary,False
Te-gl_0283.jpg,0,glioma,0,2,pituitary,False
Te-gl_0284.jpg,0,glioma,4,0,glioma,True
Te-gl_0285.jpg,0,glioma,2,2,pituitary,False
Te-gl_0286.jpg,0,glioma,4,0,glioma,True
Te-gl_0287.jpg,0,glioma,4,0,glioma,True
Te-gl_0288.jpg,0,glioma,4,0,glioma,True
Te-gl_0289.jpg,0,glioma,4,0,glioma,True
Te-gl_0290.jpg,0,glioma,4,0,glioma,True
Te-gl_0291.jpg,0,glioma,4,0,glioma,True
Te-gl_0292.jpg,0,glioma,4,0,glioma,True
Te-gl_0293.jpg,0,glioma,3,1,meningioma,False
Te-gl_0294.jpg,0,glioma,4,0,glioma,True
Te-gl_0295.jpg,0,glioma,4,0,glioma,True
Te-gl_0296.jpg,0,glioma,4,0,glioma,True
Te-gl_0297.jpg,0,glioma,3,1,meningioma,False
Te-gl_0298.jpg,0,glioma,4,0,glioma,True
Te-gl_0299.jpg,0,glioma,4,0,glioma,True
Te-meTr_0000.jpg,1,meningioma,1,3,no_tumor,False
Te-meTr_0001.jpg,1,meningioma,1,3,no_tumor,False
Te-meTr_0002.jpg,1,meningioma,1,3,no_tumor,False
Te-meTr_0003.jpg,1,meningioma,0,2,pituitary,False
Te-meTr_0004.jpg,1,meningioma,1,3,no_tumor,False
Te-meTr_0005.jpg,1,meningioma,1,3,no_tumor,False
Te-meTr_0006.jpg,1,meningioma,1,3,no_tumor,False
Te-meTr_0007.jpg,1,meningioma,2,2,pituitary,False
Te-meTr_0008.jpg,1,meningioma,1,3,no_tumor,False
Te-meTr_0009.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0010.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0011.jpg,1,meningioma,2,2,pituitary,False
Te-me_0012.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0013.jpg,1,meningioma,2,2,pituitary,False
Te-me_0014.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0015.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0016.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0017.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0018.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0019.jpg,1,meningioma,0,2,pituitary,False
Te-me_0020.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0021.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0022.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0023.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0024.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0025.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0026.jpg,1,meningioma,2,2,pituitary,False
Te-me_0027.jpg,1,meningioma,0,2,pituitary,False
Te-me_0028.jpg,1,meningioma,2,2,pituitary,False
Te-me_0029.jpg,1,meningioma,0,2,pituitary,False
Te-me_0030.jpg,1,meningioma,2,2,pituitary,False
Te-me_0031.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0032.jpg,1,meningioma,3,1,meningioma,True
Te-me_0033.jpg,1,meningioma,3,1,meningioma,True
Te-me_0034.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0035.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0036.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0037.jpg,1,meningioma,4,0,glioma,False
Te-me_0038.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0039.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0040.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0041.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0042.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0043.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0044.jpg,1,meningioma,0,2,pituitary,False
Te-me_0045.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0046.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0047.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0048.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0049.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0050.jpg,1,meningioma,2,2,pituitary,False
Te-me_0051.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0052.jpg,1,meningioma,2,2,pituitary,False
Te-me_0053.jpg,1,meningioma,0,2,pituitary,False
Te-me_0054.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0055.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0056.jpg,1,meningioma,2,2,pituitary,False
Te-me_0057.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0058.jpg,1,meningioma,0,2,pituitary,False
Te-me_0059.jpg,1,meningioma,0,2,pituitary,False
Te-me_0060.jpg,1,meningioma,2,2,pituitary,False
Te-me_0061.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0062.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0063.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0064.jpg,1,meningioma,2,2,pituitary,False
Te-me_0065.jpg,1,meningioma,2,2,pituitary,False
Te-me_0066.jpg,1,meningioma,2,2,pituitary,False
Te-me_0067.jpg,1,meningioma,2,2,pituitary,False
Te-me_0068.jpg,1,meningioma,2,2,pituitary,False
Te-me_0069.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0070.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0071.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0072.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0073.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0074.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0075.jpg,1,meningioma,0,2,pituitary,False
Te-me_0076.jpg,1,meningioma,2,2,pituitary,False
Te-me_0077.jpg,1,meningioma,2,2,pituitary,False
Te-me_0078.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0079.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0080.jpg,1,meningioma,2,2,pituitary,False
Te-me_0081.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0082.jpg,1,meningioma,3,1,meningioma,True
Te-me_0083.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0084.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0085.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0086.jpg,1,meningioma,2,2,pituitary,False
Te-me_0087.jpg,1,meningioma,2,2,pituitary,False
Te-me_0088.jpg,1,meningioma,2,2,pituitary,False
Te-me_0089.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0090.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0091.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0092.jpg,1,meningioma,2,2,pituitary,False
Te-me_0093.jpg,1,meningioma,3,1,meningioma,True
Te-me_0094.jpg,1,meningioma,4,0,glioma,False
Te-me_0095.jpg,1,meningioma,2,2,pituitary,False
Te-me_0096.jpg,1,meningioma,2,2,pituitary,False
Te-me_0097.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0098.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0099.jpg,1,meningioma,3,1,meningioma,True
Te-me_0100.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0101.jpg,1,meningioma,3,1,meningioma,True
Te-me_0102.jpg,1,meningioma,3,1,meningioma,True
Te-me_0103.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0104.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0105.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0106.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0107.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0108.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0109.jpg,1,meningioma,4,0,glioma,False
Te-me_0110.jpg,1,meningioma,0,2,pituitary,False
Te-me_0111.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0112.jpg,1,meningioma,0,2,pituitary,False
Te-me_0113.jpg,1,meningioma,3,1,meningioma,True
Te-me_0114.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0115.jpg,1,meningioma,4,0,glioma,False
Te-me_0116.jpg,1,meningioma,4,0,glioma,False
Te-me_0117.jpg,1,meningioma,4,0,glioma,False
Te-me_0118.jpg,1,meningioma,4,0,glioma,False
Te-me_0119.jpg,1,meningioma,4,0,glioma,False
Te-me_0120.jpg,1,meningioma,4,0,glioma,False
Te-me_0121.jpg,1,meningioma,4,0,glioma,False
Te-me_0122.jpg,1,meningioma,4,0,glioma,False
Te-me_0123.jpg,1,meningioma,4,0,glioma,False
Te-me_0124.jpg,1,meningioma,4,0,glioma,False
Te-me_0125.jpg,1,meningioma,3,1,meningioma,True
Te-me_0126.jpg,1,meningioma,3,1,meningioma,True
Te-me_0127.jpg,1,meningioma,4,0,glioma,False
Te-me_0128.jpg,1,meningioma,4,0,glioma,False
Te-me_0129.jpg,1,meningioma,4,0,glioma,False
Te-me_0130.jpg,1,meningioma,3,1,meningioma,True
Te-me_0131.jpg,1,meningioma,3,1,meningioma,True
Te-me_0132.jpg,1,meningioma,0,2,pituitary,False
Te-me_0133.jpg,1,meningioma,4,0,glioma,False
Te-me_0134.jpg,1,meningioma,3,1,meningioma,True
Te-me_0135.jpg,1,meningioma,3,1,meningioma,True
Te-me_0136.jpg,1,meningioma,4,0,glioma,False
Te-me_0137.jpg,1,meningioma,4,0,glioma,False
Te-me_0138.jpg,1,meningioma,4,0,glioma,False
Te-me_0139.jpg,1,meningioma,3,1,meningioma,True
Te-me_0140.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0141.jpg,1,meningioma,4,0,glioma,False
Te-me_0142.jpg,1,meningioma,4,0,glioma,False
Te-me_0143.jpg,1,meningioma,1,3,no_tumor,False
Te-me_0144.jpg,1,meningioma,4,0,glioma,False
Te-me_0145.jpg,1,meningioma,0,2,pituitary,False
Te-me_0146.jpg,1,meningioma,4,0,glioma,False
Te-me_0147.jpg,1,meningioma,3,1,meningioma,True
Te-me_0148.jpg,1,meningioma,4,0,glioma,False
Te-me_0149.jpg,1,meningioma,3,1,meningioma,True
Te-me_0150.jpg,1,meningioma,4,0,glioma,False
Te-me_0151.jpg,1,meningioma,4,0,glioma,False
Te-me_0152.jpg,1,meningioma,4,0,glioma,False
Te-me_0153.jpg,1,meningioma,0,2,pituitary,False
Te-me_0154.jpg,1,meningioma,4,0,glioma,False
Te-me_0155.jpg,1,meningioma,4,0,glioma,False
Te-me_0156.jpg,1,meningioma,4,0,glioma,False
Te-me_0157.jpg,1,meningioma,4,0,glioma,False
Te-me_0158.jpg,1,meningioma,4,0,glioma,False
Te-me_0159.jpg,1,meningioma,4,0,glioma,False
Te-me_0160.jpg,1,meningioma,4,0,glioma,False
Te-me_0161.jpg,1,meningioma,0,2,pituitary,False
Te-me_0162.jpg,1,meningioma,0,2,pituitary,False
Te-me_0163.jpg,1,meningioma,2,2,pituitary,False
Te-me_0164.jpg,1,meningioma,2,2,pituitary,False
Te-me_0165.jpg,1,meningioma,0,2,pituitary,False
Te-me_0166.jpg,1,meningioma,0,2,pituitary,False
Te-me_0167.jpg,1,meningioma,4,0,glioma,False
